-2.899999999999999475e-04,-1.200076800000000020e-02
-2.799999999999999213e-04,-1.280081920000000067e-02
-2.699999999999998950e-04,-1.220078079999999988e-02
-2.599999999999998688e-04,-1.100070400000000004e-02
-2.499999999999998426e-04,-1.060067840000000067e-02
-2.399999999999998163e-04,-9.000575999999999716e-03
-2.299999999999997901e-04,-7.000448000000000261e-03
-2.199999999999997639e-04,-7.800499200000000737e-03
-2.099999999999997377e-04,-5.400345600000000176e-03
-1.999999999999997114e-04,-5.400345600000000176e-03
-1.899999999999996852e-04,-5.200332800000000491e-03
-1.799999999999996590e-04,-4.400281600000000015e-03
-1.699999999999996327e-04,-2.600166400000000246e-03
-1.599999999999996065e-04,-2.600166400000000246e-03
-1.499999999999995803e-04,-2.000128000000000322e-03
-1.399999999999995541e-04,2.000128000000000105e-04
-1.299999999999995278e-04,1.600102400000000084e-03
-1.199999999999995016e-04,3.200204800000000169e-03
-1.099999999999994754e-04,3.200204800000000169e-03
-9.999999999999944914e-05,4.800307200000000253e-03
-8.999999999999942291e-05,4.800307200000000253e-03
-7.999999999999939668e-05,3.600230400000000407e-03
-6.999999999999937045e-05,5.200332800000000491e-03
-5.999999999999934422e-05,5.800371200000000414e-03
-4.999999999999931799e-05,6.600422400000000023e-03
-3.999999999999929176e-05,7.200460800000000813e-03
-2.999999999999926554e-05,9.200588800000001136e-03
-1.999999999999923931e-05,9.600614400000000506e-03
-9.999999999999213077e-06,9.800627200000000191e-03
8.131516293641283255e-19,1.060067840000000067e-02
1.000000000000083938e-05,1.100070400000000004e-02
2.000000000000086561e-05,1.040066560000000098e-02
3.000000000000089184e-05,9.400601600000000821e-03
4.000000000000091807e-05,8.400537600000000660e-03
5.000000000000094430e-05,8.200524800000000974e-03
6.000000000000097053e-05,8.400537600000000660e-03
7.000000000000099675e-05,8.400537600000000660e-03
8.000000000000102298e-05,7.800499200000000737e-03
9.000000000000104921e-05,6.200396800000000652e-03
1.000000000000010754e-04,5.200332800000000491e-03
1.100000000000011017e-04,4.600294400000000568e-03
1.200000000000011279e-04,3.400217600000000288e-03
1.300000000000011541e-04,1.600102400000000084e-03
1.400000000000011804e-04,2.000128000000000105e-04
1.500000000000012066e-04,-2.000128000000000322e-03
1.600000000000012328e-04,-2.400153600000000127e-03
1.700000000000012590e-04,-4.600294400000000568e-03
1.800000000000012853e-04,-5.600358399999999862e-03
1.900000000000013115e-04,-5.600358399999999862e-03
2.000000000000013377e-04,-8.400537600000000660e-03
2.100000000000013640e-04,-9.600614400000000506e-03
2.200000000000013902e-04,-1.140072960000000114e-02
2.300000000000014164e-04,-1.100070400000000004e-02
2.400000000000014426e-04,-1.460093440000000131e-02
2.500000000000014689e-04,-1.320084480000000005e-02
2.600000000000014951e-04,-1.340085760000000147e-02
2.700000000000015213e-04,-1.380088320000000084e-02
2.800000000000015476e-04,-1.260080640000000099e-02
