-3.490000000000000047e-03,-5.600358399999999862e-03
-3.480000000000000020e-03,-4.800307200000000253e-03
-3.469999999999999994e-03,-6.800435200000000575e-03
-3.459999999999999968e-03,-6.600422400000000023e-03
-3.449999999999999942e-03,-7.200460800000000813e-03
-3.439999999999999915e-03,-6.600422400000000023e-03
-3.429999999999999889e-03,-6.400409600000000337e-03
-3.419999999999999863e-03,-5.200332800000000491e-03
-3.409999999999999837e-03,-5.200332800000000491e-03
-3.399999999999999811e-03,-3.600230400000000407e-03
-3.389999999999999784e-03,-2.200140800000000008e-03
-3.379999999999999758e-03,2.000128000000000105e-04
-3.369999999999999732e-03,2.200140800000000008e-03
-3.359999999999999706e-03,3.600230400000000407e-03
-3.349999999999999679e-03,3.800243200000000092e-03
-3.339999999999999653e-03,3.200204800000000169e-03
-3.329999999999999627e-03,4.200268800000000330e-03
-3.319999999999999601e-03,2.800179199999999931e-03
-3.309999999999999575e-03,2.600166400000000246e-03
-3.299999999999999548e-03,3.400217600000000288e-03
-3.289999999999999522e-03,3.000192000000000050e-03
-3.279999999999999496e-03,3.400217600000000288e-03
-3.269999999999999470e-03,3.200204800000000169e-03
-3.259999999999999443e-03,3.600230400000000407e-03
-3.249999999999999417e-03,2.600166400000000246e-03
-3.239999999999999391e-03,5.000319999999999938e-03
-3.229999999999999365e-03,5.200332800000000491e-03
-3.219999999999999338e-03,6.600422400000000023e-03
-3.209999999999999312e-03,6.800435200000000575e-03
-3.199999999999999286e-03,8.400537600000000660e-03
-3.189999999999999260e-03,8.400537600000000660e-03
-3.179999999999999234e-03,8.000512000000001289e-03
-3.169999999999999207e-03,7.600486400000000184e-03
-3.159999999999999181e-03,7.000448000000000261e-03
-3.149999999999999155e-03,6.400409600000000337e-03
-3.139999999999999129e-03,5.800371200000000414e-03
-3.129999999999999102e-03,4.600294400000000568e-03
-3.119999999999999076e-03,2.200140800000000008e-03
-3.109999999999999050e-03,1.000064000000000161e-03
-3.099999999999999024e-03,-1.200076800000000063e-03
-3.089999999999998997e-03,-2.200140800000000008e-03
-3.079999999999998971e-03,-4.000256000000000645e-03
-3.069999999999998945e-03,-5.400345600000000176e-03
-3.059999999999998919e-03,-7.400473600000000499e-03
-3.049999999999998893e-03,-7.600486400000000184e-03
-3.039999999999998866e-03,-6.600422400000000023e-03
-3.029999999999998840e-03,-6.200396800000000652e-03
-3.019999999999998814e-03,-6.200396800000000652e-03
-3.009999999999998788e-03,-6.000384000000000100e-03
